neo_id,eccentricity,inclination,orbital_period,orbit_class,moid
68950,0.3442829846441279,25.15216755087524,1.0866691898685,Apollo,0.00477353
69230,0.6239175577170315,6.06732791442555,2.12927436721839,Apollo,0.00491075
85182,0.7775567028821855,3.118806534230753,3.30802693693835,Apollo,0.015972
85184,0.1844576589906961,33.88010190189358,1.61056718823133,Amor,0.144785
85236,0.3111034735567481,12.80636081922605,1.37042935623954,Apollo,0.00064058
85275,0.4418928019111406,17.71213718073198,2.6004096699869,Amor,0.063674
85490,0.6599204420671013,2.575728104805491,7.30529832692176,Amor,0.275717
85585,0.3563321604078069,4.082477403460627,1.47806296346978,Apollo,0.0211039
85628,0.3315609259061421,13.02639329837058,2.00912873732966,Amor,0.143117
85640,0.4857453412195483,4.515787832012951,1.9867845429215,Apollo,0.000708625
85709,0.3375618075931783,24.83153257702912,2.11193981643523,Amor,0.122216
85713,0.6388279331032966,10.78514878092403,2.66767735153477,Apollo,0.00504044
85770,0.3452196955398552,33.17770923692323,0.996494804196784,Aten,0.0835637
85774,0.3289078881866877,13.58748380999869,1.66149968838805,Apollo,0.0358367
85804,0.3543687029961468,27.66458642331456,2.25809010940925,Amor,0.370827
85818,0.4160288906971391,62.71600724349005,2.13230111090742,Apollo,0.108202
85839,0.2481006311667114,9.319397361319016,2.1262367096441,Amor,0.238929
85867,0.3021933308935633,0.9455378375245453,2.47547469306908,Amor,0.2792
85938,0.4845393189932403,9.140426454527066,2.5213419375071,Apollo,0.0252967
85953,0.7030446736580426,12.59562055823705,0.635140810282612,Aten,0.0706313
85989,0.6328567786113377,17.06722355991914,0.829844031603711,Aten,0.0482531
85990,0.3115182484243531,5.360586145254907,1.01365501736618,Apollo,0.0313326
86039,0.5789091563351243,7.133337379744677,2.33458537475991,Apollo,0.0250337
86067,0.3234310432735265,30.54841361962549,2.44973336538621,Amor,0.363835
86324,0.4345096825452588,34.60572773247183,2.75756507907466,Amor,0.341039
86326,0.3626704645739086,34.31433494713869,2.50469381698593,Amor,0.279129
86450,0.414811205846435,18.10960095009808,0.952584671229911,Aten,0.125143
86666,0.427007604740462,29.0106011264839,1.76998713043225,Apollo,0.0814501
86667,0.5945673751267366,14.28773416458004,0.796747530881747,Aten,0.133021
86819,0.505863339297088,10.06171815953008,2.81946650888079,Apollo,0.016307
86829,0.5750294775483918,14.3720191935438,1.769188865028,Apollo,0.203163
