observatory_code,observatory_name,longitude,parallax_cos,parallax_sin
T05,"ATLAS-HKO, Haleakala",-156.25701,0.936236,0.351547
T07,"ATLAS-MLO Auxiliary Camera, Mauna Loa",-155.57613,0.94329,0.332467
T08,"ATLAS-MLO, Mauna Loa",-155.57605,0.94329,0.332467
T09,"Subaru Telescope, Maunakea",-155.47604,0.941711,0.337239
T10,"Submillimeter Array, Maunakea (SMA)",-155.47759,0.941706,0.337212
T11,"United Kingdom Infrared Telescope, Maunakea",-155.47035,0.941734,0.337191
T12,"University of Hawaii 88-inch telescope, Maunakea",-155.46946,0.941733,0.337201
T13,"NASA Infrared Telescope Facility, Maunakea",-155.47203,0.941707,0.337251
T14,"Canada-France-Hawaii Telescope, Maunakea",-155.46891,0.941717,0.33724
T15,"Gemini North Observatory, Maunakea",-155.46907,0.941728,0.337214
T16,"W. M. Keck Observatory, Keck 1, Maunakea",-155.47474,0.941708,0.337246
T17,"W. M. Keck Observatory, Keck 2, Maunakea",-155.47426,0.941704,0.337256
T35,Astronomical Society of Tahiti,-149.6098,0.953686,-0.299837
U52,"Shasta Valley Observatory, Grenada",-122.549,0.74924,0.66027
U53,"Murray Hill Observatory, Beaverton",-122.8397,0.70274,0.70909
U54,"Hume Observatory, Santa Rosa",-122.68714,0.782952,0.620081
U55,"Golden Ears Observatory, Maple Ridge",-122.58544,0.653977,0.753984
U56,Palo Alto,-122.13083,0.795044,0.604511
U57,"Black Mountain Observatory, Los Altos",-122.15872,0.795776,0.603616
U62,TransAstra TKO at SkiesAway,-121.04492,0.81197,0.581864
U63,"Burnt Tree Hill Observatory, Cle Elum",-120.80544,0.681217,0.72977
U64,"CWU-Lind Observatory, Ellensburg",-120.53849,0.683272,0.727821
U65,"CWU Observatory, Ellensburg",-120.54017,0.683247,0.727841
U67,"Jack C. Davis Observatory, Carson City",-119.79642,0.776325,0.628595
U68,"JPL SynTrack Robotic Telescope, Auberry",-119.41299,0.79904,0.59962
U69,"iTelescope SRO Observatory, Auberry",-119.413,0.79904,0.59962
U70,"RASC Observatory, Alder Springs",-119.4131,0.79904,0.59962
U71,"AHS Observatory, Castaic",-118.6367,0.8252,0.56305
U72,Tarzana,-118.54,0.82815,0.558687
U73,Redondo Beach,-118.3828,0.83164,0.55346
U74,"JPL SynTrack Robotic Telescope 2, Auberry",-119.4128,0.79904,0.599619
U75,Newport Beach,-117.81634,0.833735,0.550383
U76,"Maury Lewin Observatory, Glendora",-117.8721,0.82855,0.5581
U77,"Rani Observatory, San Diego",-117.0819,0.84002,0.54076
U78,Cedar Glen Observatory,-117.1551,0.82758,0.55989
U79,"Cosmos Research Center, Encinitas",-117.20813,0.838837,0.542598
U80,"CS3-DanHenge Observatory, Landers",-116.3849,0.82737,0.56004
U81,"CS3-Trojan Station, Landers",-116.38486,0.827367,0.560037
U82,"CS3-Palmer Divide Station, Landers",-116.38481,0.827368,0.560036
U83,Mount Laguna Observatory,-116.42689,0.841238,0.53938
U86,"BOOTES-5, Bajo California",-115.464436,0.8579,0.512937
U92,"Astrottica Network USA2, Pie Town",-108.17,0.827059,0.560862
U93,"Skygems Dreamscope Utah, Beryl Junction",-113.71239,0.79174,0.609209
U94,"iTelescope Observatory, Beryl Junction",-113.6975,0.792006,0.608864
U95,"USA1/HCRO, Pie Town",-108.17033,0.827058,0.560864
U96,"Athabasca University Geophysical Observatory, Athabasca",-113.314,0.579007,0.812698
U97,"JPL SynTrack Robotic Telescope 3, Flagstaff",-111.66708,0.818306,0.573452
U98,"NAC Observatory, Benson",-110.257,0.849529,0.52609
U99,"BCC Observatory, Black Canyon City",-112.1463,0.829354,0.557017
V00,Kitt Peak-Bok,-111.60019,0.849456,0.526492
V01,"Mountainville Observatory, Alpine",-111.76089,0.762243,0.645493
V02,"Command Module, Tempe",-111.94206,0.835743,0.547377
V03,Big Water,-111.6686,0.79889,0.59979
V04,"Flagstaff Robotic Survey Telescope, Anderson Mesa",-111.53669,0.819378,0.571927
V05,"Rusty Mountain Observatory, Gold Canyon",-111.36805,0.836631,0.546101
V06,Catalina Sky Survey-Kuiper,-110.73255,0.845313,0.533209
V07,"Whipple Observatory, Mount Hopkins-PAIRITEL",-110.8781,0.85208,0.52234
V08,"Mountain Creek Ranch, Vail",-110.661,0.848249,0.528126
V09,"Moka Observatory, Benson",-110.25798,0.849537,0.52608
V10,"Sierra Sinagua Observatory, Flagstaff",-111.67228,0.818623,0.572977
V11,"Saguaro Observatory, Tucson",-110.78881,0.847025,0.530011
V12,Elgin,-110.60181,0.85211,0.52205
V13,"Little Moose Observatory, Timber Lakes",-111.21722,0.762335,0.645641
V14,"Moose Springs Observatory, Timber Lakes",-111.21664,0.762292,0.645691
V15,"OWL-Net, Mt. Lemmon",-110.78931,0.84511,0.533602
V16,"Dark Sky New Mexico, Animas",-108.89712,0.84951,0.526194
V17,"Leo Observatory, Tucson",-111.01681,0.845476,0.532429
V18,"MASTER-OAGH Observatory, Sonora",-110.3819,0.85776,0.51308
V19,Whiskey Creek Observatory,-108.20914,0.841371,0.539217
V20,"Killer Rocks Observatory, Pie Town",-108.22178,0.827004,0.560943
V21,Cewanee Observatory at DSNM,-108.89769,0.849511,0.526188
V22,"Insight Remote Observatory, Pie Town",-108.1845,0.827009,0.560941
V23,"FOAH Observatory, Magdalena",-107.23594,0.828722,0.558332
V24,"Sonoran Desert Skies Observatory, Pearce",-109.51597,0.850261,0.52502
V25,"Tortugas Mountain Observatory, Las Cruces",-106.69806,0.846331,0.531305
V26,"UAS-ISON Observatory, Cosala",-106.6098,0.911283,0.410639
V27,"North Mesa Observatory, Los Alamos",-106.28181,0.811354,0.58318
V28,"Deep Sky West Observatory, Rowe",-105.65353,0.817018,0.575271
V29,Tzec Maun Cloudcroft Facility,-105.7334,0.840062,0.541466
V30,"Heaven on Earth Observatory, Mayhill",-105.52895,0.84071,0.540313
V31,"Hazardous Observatory, Mayhill",-105.525,0.84061,0.54046
V32,"Canvas View New Mexico Skies, Mayhill",-105.52869,0.840709,0.540308
V33,"Finlaystone Observatory, Angel Fire",-105.27961,0.806382,0.590114
V34,"Baker Observatory, Black Forest",-104.63008,0.778401,0.626222
V35,"Deep Sky Observatory Collaborative, Pier 5, Fort Davis",-104.08119,0.861839,0.506046
V36,"The Ranch Observatory, Lakewood",-104.38258,0.843042,0.536333
V37,McDonald Observatory-LCO ELP,-104.01517,0.861053,0.507428
V38,McDonald Observatory-LCO ELP Aqawan A #1,-104.01507,0.861051,0.507431
V39,McDonald Observatory-LCO ELP B,-104.01517,0.861053,0.507427
V40,"Divine Creation Observatory, Fort Davis",-104.08127,0.861839,0.506046
V41,Rapid City,-103.27422,0.719992,0.69189
V42,"Dimension Point, Mayhill",-105.52528,0.840614,0.540448
V43,"Chiricahua Skies Observatory, Sunizona",-109.5158,0.85026,0.52502
V44,"Coyote Watcher, Pie Town",-108.17017,0.827057,0.560864
V45,McDonald Observatory-LCO ELP Aqawan B #1,-104.015036,0.8613316,0.5075953
V46,"Walnut Park Observatory, Los Alamos",-106.304836,0.8113429,0.5831955
V47,McDonald Observatory-LCO ELP Aqawan B #2,-104.015017,0.8613316,0.5075953
V48,TransAstra at Winer,-110.60178,0.852111,0.522049
V54,"Observatoire LAURIER, El Marques",-100.30781,0.936737,0.349756
V55,"The Gikem Observatory, Rockwood",-99.38203,0.853052,0.520205
V56,"Stonehenge Observatory, Novice",-99.69597,0.849505,0.525995
V57,"Starfront Observatories, Rockwood",-99.382261,0.85305,0.520209
V58,"Medina Dome, Medina",-99.26503,0.868735,0.493762
V59,"Millwood Observatory, Comfort",-98.9266,0.86642,0.49781
V60,Putman Mountain Observatory,-98.90527,0.86214,0.505126
V61,"Shed of Science South, Pontotoc",-98.9429,0.858216,0.511725
V62,"Live Oak Observatory, Pontotoc",-98.94339,0.858216,0.511726
V63,"Tara Observatory, Cherokee",-98.94272,0.858219,0.511721
V70,"Starry Night Observatory, Columbus",-96.66428,0.870056,0.491332
V72,"JDP Observatory, Omaha",-96.11,0.752697,0.656235
V74,"Katy Observatory, Katy",-95.84311,0.86932,0.492598
V75,"Live Oak Observatory, Lake Jackson",-95.43422,0.874931,0.482617
V78,"Spirit Marsh Observatory, Sauk Centre",-94.8922,0.700141,0.711688
V81,Fayetteville,-94.2396,0.80902,0.5859
V83,"Rolling Hills Observatory, Warrensburg",-93.74272,0.781733,0.62159
V86,"Rattle Snake Observatory, Sedalia",-93.1073,0.78221,0.62099
V88,"River Ridge Observatory, Conway",-92.57189,0.820618,0.569618
V92,"White County Observatory, Searcy",-91.65017,0.817712,0.573711
V93,"Pin Oak Observatory, Fort Madison",-91.38389,0.759765,0.648058
V94,"Cherokeeridge Observatory, Fort Madison",-91.33831,0.759876,0.647933
W04,"Mark Evans Observatory, Bloomington",-88.99056,0.761606,0.645927
W05,"Tree Gate Farm Observatory, Starkville",-88.73281,0.836205,0.546596
W08,"Jimginny Observatory, Naperville",-88.11669,0.747086,0.662545
W09,"Willowed Plains Observatory, Manteno",-87.85247,0.752886,0.655985
W11,"Northwest Indiana Robotic Telescope, Lowell",-87.3753,0.75272,0.65618
W13,"Star Quarry Observatory, Bedford",-86.52639,0.778448,0.625642
W14,Harvest,-86.75489,0.821914,0.567774
W15,"Wayne Observatory, Franklin",-86.80917,0.810875,0.583314
W16,Pleasant Groves Observatory,-86.23131,0.822976,0.566292
W17,"Arrowhead, Sheridan",-86.22878,0.7657,0.641103
W18,"Red Fox Observatory, Pendleton",-85.75038,0.767039,0.639505
W19,Kalamazoo,-85.62717,0.740783,0.669559
W22,"WestRock Observatory, Columbus",-84.99553,0.844595,0.533635
W23,"Hevonen Farm Observatory, Oxford",-84.61981,0.772786,0.632594
W24,"Shamrock Banks Observatory, Clare",-84.76183,0.722574,0.689025
W25,"RMS Observatory, Cincinnati",-84.36494,0.776417,0.628165
W26,"Starpool Observatory, Hampstead",-76.87089,0.771735,0.633872
W27,"RCNS, New Milford",-73.426172,0.7497692,0.6594918
W28,"Ex Nihilo Observatory, Winder",-83.6117,0.83011,0.55581
W29,"Adena Brook Observatory, Columbus",-83.0061,0.76659,0.64004
W30,"Georgia College Observatory, Milledgeville",-83.22883,0.838735,0.542749
W31,"Deerlick Observatory, Crawfordville",-82.76264,0.834226,0.549613
W32,Crawfordville Observatory,-82.7625,0.834222,0.549619
W33,"Transit Dreams Observatory, Campobello",-82.16549,0.819315,0.571499
W34,"Squirrel Valley Observatory, Columbus",-82.1547,0.81784,0.5736
W35,"Buffalo Creek Observatory, Nahunta",-81.9609,0.85661,0.51423
W36,"EliLauren Observatory, Neilltown",-79.498,0.748729,0.660767
W37,"Transit Dreams Observatory-North, Hamburg NY",-78.77986,0.736467,0.67428
W38,"Dark Sky Observatory, Boone",-81.41469,0.807479,0.588163
W39,Robinson Observatory,-81.19056,0.878725,0.475726
W40,Hampden-Sydney Observatory,-78.470897,0.7971168,0.6018318
W41,Anderson Observatory,-80.46,0.7973481,0.6016513
W42,"Mind\'s Eye Observatory, Vero Beach",-80.53429,0.88551,0.463056
W43,"MT_Hope_Cavu, Otisville",-74.568142,0.750738,0.6584573
W44,"Duo Ursi de Saltu, Scarsdale",-73.779833,0.755635,0.652808
W45,"Benito Loyola Observatory, Virginia Beach",-76.061722,0.802431,0.594736
W46,Foxfire Village,-79.58808,0.818614,0.572448
W47,"SNX-NET, Rio Hurtado",-70.764989,0.86285,-0.504261
W48,"BKH Observatory, Chapel Hill",-79.113,0.811693,0.582156
W49,"CBA-MM Observatory, Mountain Meadows",-78.93243,0.778794,0.62538
W50,Apex,-78.74596,0.813127,0.580167
W51,Custer Institute and Observatory,-72.43456,0.755204,0.653287
W52,US Naval Academy Hopper Hall Observatory,-76.48581,0.778335,0.625736
W53,Hagerstown,-77.68476,0.77114,0.634559
W54,"Mark Slade Remote Observatory, Wilderness",-77.71056,0.785431,0.61689
W55,"Natelli Observatory, Frederick",-77.41611,0.773703,0.631447
W56,"Pineapple Observatory, Frederick",-77.47417,0.773143,0.632153
W57,ESA TBT La Silla Observatory,-70.73905,0.8734734,-0.4859994
W58,"ALPHA Observatory, South Laurel",-76.85036,0.777667,0.626574
W59,"The Dark Side Observatory, Weatherly",-75.89242,0.757005,0.651302
W60,"AstroExplor Observatory, Tinjaca",-73.63374,0.995574,0.097155
W61,"Leeside Observatory, Elgin",-76.25508,0.71338,0.698447
W62,"Comet Hunter Observatory2, New Ringgold",-75.86239,0.758729,0.649276
W63,"Observatorio Astronomico UTP, Pereira",-75.69042,0.996767,0.082976
W64,"Red Lion Observatory, Southampton Twsp",-74.72996,0.768364,0.637863
W65,"Observatoire GOZ, Montpellier",-75.20831,0.697761,0.713966
W66,"SVH Observatory, Blairstown",-74.94619,0.756278,0.652109
W67,"Paul Robinson Observatory, Voorhees State Park",-74.89789,0.759453,0.648444
W68,"ATLAS Chile, Rio Hurtado",-70.76498,0.862845,-0.504269
W69,"OLPH Observatory, Brooklyn",-74.015,0.759912,0.647855
W70,"Loose Goose Observatory, Saint-Jerome",-74.08614,0.698475,0.713264
W71,"Rand II Observatory, Lake Placid",-74.00703,0.717404,0.694456
W72,"Trumbull Observatory, Trumbull",-73.1789,0.75302,0.6558
W73,"Observatorio Astronomico de Moquegua, Carumas",-70.67844,0.957949,-0.287797
W74,"Danish Telescope, La Silla",-70.73755,0.873451,-0.48604
W75,"SPECULOOS-South Observatory, Paranal",-70.39056,0.910001,-0.41415
W76,"CHILESCOPE Observatory, Rio Hurtado",-70.76305,0.862826,-0.504288
W77,"Skyledge Observatory, Killingworth",-72.599,0.75196,0.65702
W78,"Clay Telescope, Harvard University",-71.11675,0.739859,0.670509
W79,Cerro Tololo-LCO Aqawan B #1,-70.80465,0.865587,-0.499763
W80,Westwood,-71.2322,0.74138,0.66885
W81,"Nebula Knoll Observatory, East Wakefield",-71.00033,0.724557,0.686948
W82,"Mendel Observatory, Merrimack College",-71.12196,0.736419,0.674274
W83,"Whitin Observatory, Wellesley",-71.30253,0.740821,0.669461
W84,Cerro Tololo-DECam,-70.80642,0.865572,-0.499793
W85,Cerro Tololo-LCO A,-70.80481,0.865591,-0.49976
W86,Cerro Tololo-LCO B,-70.80467,0.865592,-0.499759
W87,Cerro Tololo-LCO C,-70.80468,0.865591,-0.499761
W88,"Slooh.com Chile Observatory, La Dehesa",-70.5343,0.837136,-0.545574
W89,Cerro Tololo-LCO Aqawan A #1,-70.80467,0.865589,-0.499764
W90,Phillips Exeter Academy Grainger Observatory,-70.94186,0.73274,0.678229
W91,"VHS-VISTA, Cerro Paranal",-70.39743,0.910007,-0.414148
W92,"MASTER-OAFA Observatory, San Juan",-69.32643,0.850987,-0.52415
W93,Korea Microlensing Telescope Network-CTIO,-70.804,0.865589,-0.499755
W94,"MAPS, San Pedro de Atacama",-68.17981,0.921646,-0.387713
W95,"Observatorio Panameno, San Pedro de Atacama",-68.17988,0.921639,-0.387712
W96,"CAO, San Pedro de Atacama (since 2013)",-68.17994,0.921637,-0.387717
W97,"Atacama Desert Observatory, San Pedro de Atacama",-68.17976,0.921638,-0.387716
W98,"SDA Observatory, San Pedro de Atacama",-68.1797,0.921639,-0.387712
W99,"Searchlight Observatory Network, San Pedro de Atacama Station",-68.17985,0.921638,-0.387716
X00,Observatorio Astronomico Tolar,-67.39875,0.910349,-0.413802
X01,"Observatory Hurtado, El Sauce",-70.76498,0.862846,-0.50427
X02,"Telescope Live, El Sauce",-70.76483,0.862833,-0.504255
X03,"Observatoire SADR, Poroto",-70.79639,0.862286,-0.505209
X04,"MCD Observatory, Saint-Anaclet",-68.43253,0.664264,0.745
X05,"Simonyi Survey Telescope, Rubin Observatory",-70.74942,0.864981,-0.500958
X06,"Skygems Chile, Rio Hurtado",-70.85351,0.862374,-0.50511
X07,"iTelescope Deep Sky Chile, Rio Hurtado",-70.85361,0.862374,-0.505109
X08,"ShAO Chile station, El Sauce",-70.765,0.862852,-0.504255
X09,"Deep Random Survey, Rio Hurtado",-70.8533,0.862375,-0.505108
X10,"OVTLN, San Pedro de Atacama",-68.1796,0.921644,-0.387717
X11,"VLT Survey Telescope, Paranal",-70.40396,0.909953,-0.414324
X12,Observatorio Los Cabezones,-64.288,0.80343,-0.593455
X13,Observatorio Remoto Bosque Alegre,-64.5502,0.85269,-0.52103
X14,"Observatorio Orbis Tertius, Cordoba",-64.16778,0.854475,-0.517879
X15,"ABYO, San Pedro de Atacama",-68.17947,0.921647,-0.387711
X16,"Astronomia Sigma Octante, Cochabamba",-66.1503,0.95511,-0.29667
X17,BlackGEM,-70.73792,0.873456,-0.486033
X18,"6R-POL2, San Pedro de Atacama",-68.17947,0.921646,-0.38771
X19,"Santel Observatory, El Leoncito",-69.32617,0.850988,-0.524154
X20,"BOOTES-7, San Pedro Atacama",-68.179483,0.921646,-0.387713
X21,"RoSaMund Obervatory - DSC, Rio Hurtado",-70.85319,0.862374,-0.505109
X22,"BTN-1, Deep Sky Chile",-70.853,0.862368,-0.50512
X23,"Observatoire de Verification de Tous Les NEOs-2, San Pedro de Atacama",-68.179472,0.9216469,-0.3877103
X24,"Observatorio Desierto Cosmico, Atacama",-70.01169,0.887329,-0.460106
X25,UBC Southern Observatory,-70.85322,0.862375,-0.505111
X26,"NAOS, Alta Gracia",-64.427667,0.8522466,-0.521566
X29,Observatorio Astronomico Municipal de Funes,-60.86239,0.840299,-0.540322
X31,"Galileo Galilei Observatory, Oro Verde",-60.52066,0.850485,-0.524263
X33,"OARU, Manaus",-60.00961,0.998647,-0.051941
X38,"Observatorio Pueyrredon, La Lonja",-58.86289,0.825648,-0.562299
X39,"Observatorio Antares, Pilar",-58.8622,0.82615,-0.56158
X40,"Cielos de Banfield, Banfield",-58.38311,0.822572,-0.566762
X41,"Observatorio Proton-Proton, Longchamps",-58.3945,0.821536,-0.568259
X50,Observatorio Astronomico de Montevideo,-56.17581,0.821025,-0.568999
X57,"Polo Astronomico CMF,Foz do Iguacu",-54.59374,0.903659,-0.426885
X60,Guaraciaba Observatory,-53.57444,0.895232,-0.444317
X70,"Observatorio OATU, Tupi Paulista",-51.56678,0.931623,-0.362375
X72,"Waccobs, Sao Leopoldo",-51.12111,0.868775,-0.49356
X74,Observatorio Campo dos Amarais,-50.50578,0.931569,-0.362525
X76,"SUN Observatory, Redencao",-50.00903,0.990274,-0.13887
X77,"Centro Astron. Nevoeiro, Antonio Olinto",-50.07525,0.900184,-0.434346
X86,"Ottoservatorio, Tatui",-47.78167,0.918367,-0.394621
X87,"Dogsheaven Observatory, Brasilia",-47.9111,0.96218,-0.2721
X88,"Observatorio Adhara, Sorocaba",-47.50869,0.918012,-0.395458
X89,"Rocca Observatory, Brasilia",-47.78214,0.962401,-0.271311
X90,"Carina Observatory, Brasilia",-47.86792,0.963322,-0.268189
X91,"Orion-Colesanti observatory, Mairinque",-47.21119,0.917193,-0.397452
X93,Munhoz Observatory,-46.3953,0.92363,-0.38244
Y00,"SONEAR Observatory, Oliveira",-44.78496,0.935906,-0.351562
Y01,"SONEAR 2 Observatory, Belo Horizonte",-43.9842,0.94089,-0.337985
Y05,"SONEAR Wykrota-CEAMIG, Serra da Piedade",-43.69,0.94132,-0.337075
Y16,"ROCG, Campos dos Goytacazes",-41.31206,0.929268,-0.36817
Y28,"OASI, Nova Itacuruba",-38.6874,0.9884,-0.15179
Y40,"Discovery Observatory, Caruaru",-35.96111,0.989706,-0.143217
Y63,"SNX-NET, Oukaimeden",-7.866319,0.856447,0.515346
Y64,"Transient Survey Telescope (TST), Teide",-16.51039,0.881484,0.471433
Y65,"Two-meter Twin Telescope, TTT1",-16.50958,0.881484,0.471429
Y66,"Two-meter Twin Telescope, TTT2",-16.50947,0.881484,0.471429
Y67,"High Atlas Window to the Kosmos, Oukaimeden",-7.86708,0.856451,0.515335
Y68,"Two-meter Twin Telescope, TTT3",-16.509233,0.881482,0.471432
Y70,"ApolloIV5, Fregenal de la Sierra",-6.62762,0.786766,0.615329
Y71,"Makroskooppi, Fregenal de la Sierra",-6.627489,0.786768,0.615327
Y75,"Abraham Zacut, Salamanca",-5.41872,0.786275,0.615972
Y76,"Observatorio NovaCanet, Canet de Berenguer",-0.20811,0.770614,0.635186
Y77,"Cotos de Monterrey, Venturada",-3.61142,0.758313,0.649939
Y78,Tros Alt,-0.53383,0.773792,0.631365
Y79,"Observatoire de la grande vallee, Etriac",-0.0073,0.701911,0.709914
Y80,"Brenehuen, Grand-Champ",-2.83358,0.673761,0.736498
Y81,"Forthimage, Edinburgh",-3.4267,0.56175,0.82456
Y82,"LPMR Observatory, Broad Chalke",-1.93452,0.630258,0.77381
Y83,"Observatorio Arcosur, Zaragoza",-0.95239,0.748699,0.660768
Y84,Observatoire de Bretagne,-1.88028,0.665503,0.743909
Y85,"Magalofes Observatory, Fene",-8.14611,0.727084,0.684321
Y86,Observatorio de Seron,-2.51997,0.79601,0.603469
Y87,"Trevinca Skies-Amalthea, Trevinca",-6.98806,0.741821,0.668656
Y88,"ASERO, Valdin",-6.98806,0.741819,0.668659
Y89,"Proxima Centauri Observatory, Valdin",-6.98811,0.741825,0.66867
Y90,"Observatorio ESTELIA, Ladines",-5.4447,0.73015,0.68115
Y91,"Ras Algethi, Ronda",-5.1665,0.802497,0.594854
Y92,"JD Cassini, Piconcillo",-5.46518,0.787182,0.6148
Y93,"Observatorio Azahar, Valoria la Buena",-4.56678,0.746699,0.663112
Y94,"LCB Lugueros observatory, Valdelugueros",-5.41429,0.732833,0.678415
Y95,Pradillos Ferez,-2.00136,0.785356,0.617157
Y96,Observatorio de Vega del Codorno,-1.91068,0.762606,0.645079
Y97,"Bommes Observatory, Bommes",-0.35697,0.713822,0.697993
Y98,"Southside Observatory, Steeple Aston",-1.31308,0.617953,0.783613
Y99,Observatorio del Lucero del Alba,-0.92701,0.748454,0.661036
Z00,"BOOTES-1, Mazagon",-6.73414,0.798528,0.599968
Z01,"OWL-Net, Oukaimeden",-7.86679,0.856462,0.515344
Z02,"HAO observatory, Oukaimeden",-7.86669,0.85645,0.515339
Z03,"Rio Cofio, Robledo de Chavela",-4.26654,0.76133,0.646426
Z04,"MAO, Ain Laqsab",-7.01797,0.833809,0.550302
Z05,"Observatorio Horus, Cartama",-4.63611,0.802644,0.594495
Z06,"Marina Sky, Nerpio",-2.32676,0.787439,0.614746
Z07,"Ad Astra Sangos Observatory, Alhendin",-3.6395,0.798537,0.600132
Z08,"Telescope Live, Oria",-2.40861,0.794477,0.605566
Z09,"Old Orchard Observatory, Fiddington",-3.1214,0.62844,0.77527
Z10,"PGC, Fregenal de la Sierra",-6.62765,0.786766,0.615329
Z11,"Appledorne Observatory, Farnsfield",-1.03331,0.601635,0.796115
Z12,"La Romaneta, Monovar",-0.9039,0.78494,0.61762
Z13,"Observatorio AGP GUAM 4, Malaga",-4.45481,0.802515,0.594662
Z14,"ART, Fregenal de la Sierra",-6.62774,0.786773,0.615335
Z15,Southwater,-0.34669,0.630352,0.773724
Z16,Asociacion Astronomica de Cartagena,-1.04808,0.793166,0.607001
Z17,Tenerife-LCO Aqawan A #2,-16.51173,0.881476,0.471456
Z18,"Gran Telescopio Canarias, Roque de los Muchachos",-17.89189,0.877671,0.478415
Z19,La Palma-TNG,-17.88906,0.877701,0.47838
Z20,La Palma-MERCATOR,-17.8783,0.87763,0.4785
Z21,Tenerife-LCO Aqawan A #1,-16.5117,0.881475,0.471455
Z22,"MASTER-IAC Observatory, Tenerife",-16.5106,0.88148,0.47143
Z23,"Nordic Optical Telescope, La Palma",-17.88508,0.877679,0.478433
Z24,"Tenerife Observatory-LCO B, Tenerife",-16.51152,0.881475,0.47146
Z25,"Artemis Observatory, Teide",-16.50969,0.881476,0.47145
Z26,"Observatorio Astronomico Arcangel, Las Zocas",-16.61031,0.88301,0.467899
Z27,"Observatorio Coralito, La Laguna",-16.3002,0.87976,0.47393
Z28,"Northern Skygems Observatory, Nerpio",-2.32669,0.787438,0.614748
Z29,Observatorio Astronomico Sobradillo,-5.88056,0.751634,0.657576
Z30,"Glyn Marsh Observatory, Douglas",-4.475,0.586571,0.807215
Z31,"Tenerife Observatory-LCO A, Tenerife",-16.51165,0.881474,0.471457
Z32,"Observatorio Astrofisico de Javalambre, Arcos de las Salinas",-1.01628,0.766879,0.64013
Z33,"6ROADS Observatory 2, Nerpio",-2.32669,0.787438,0.614748
Z34,NNHS Drummonds Observatory,-0.88767,0.6128,0.787622
Z35,OAO University Observatory Station Aras,-1.1015,0.76788,0.63877
Z36,Cancelada,-5.05447,0.805224,0.591005
Z37,"Northolt Branch Observatory 3, Blandford Forum",-2.19574,0.632788,0.771754
Z38,"Picoto Observatory, Leiria",-8.84706,0.768722,0.637456
Z39,Observatorio Costa Teguise,-13.5011,0.87535,0.48189
Z40,"El Manzanillo Observatory, Puerto de la Torre",-4.4873,0.8024,0.59482
Z41,"Irydeo Observatory, Camarma de Esteruelas",-3.3736,0.76087,0.64689
Z42,"Rushay Farm Observatory, Sturminster Newton",-2.33421,0.631495,0.772801
Z43,Landehen,-2.53784,0.664742,0.744597
Z44,"Observatorio Terminus, A Coruna",-8.32752,0.728723,0.682549
Z45,"Cosmos Observatory, Marbella",-4.85736,0.804657,0.591779
Z46,Cardiff,-3.193,0.623612,0.779131
Z47,Runcorn,-2.7075,0.59846,0.79849
Z48,"Northolt Branch Observatory 2, Shepherd\'s Bush",-0.25085,0.623799,0.778975
Z49,Alston Observatory,-2.59369,0.591893,0.803336
Z50,Mazariegos,-4.71569,0.744053,0.666069
Z51,"Anunaki Observatory, Rivas Vaciamadrid",-3.5514,0.76313,0.64423
Z52,"The Studios Observatory, Grantham",-0.66101,0.604299,0.794113
Z53,"TRAPPIST-North, Oukaimeden",-7.8664,0.85645,0.51534
Z54,"Greenmoor Observatory, Woodcote",-1.07786,0.623422,0.779306
Z55,"Uraniborg Observatory, Ecija",-5.085,0.79391,0.60604
Z56,Knocknaboola,-9.7881,0.61577,0.78529
Z57,"Observatorio Zuben, Alhaurin de la Torre",-4.57411,0.803207,0.593753
Z58,ESA TBT Cebreros Observatory,-4.36932,0.762093,0.645483
Z59,Chelford Observatory,-2.2846,0.599292,0.797871
Z60,Observatorio Zaldibia,-2.1494,0.73205,0.679
Z61,"Montecanal Observatory, Zaragoza",-0.936,0.748594,0.660857
Z62,Observatorio Forcarei,-8.37088,0.737181,0.673585
Z63,"Skybor Observatory, Borja",-1.52998,0.746291,0.663495
Z64,Observatorio el Miron del Cielo,-7.8576,0.74016,0.67021
Z65,Observatorio Astronomico Corgas,-7.82748,0.741388,0.668906
Z66,"DeSS Deimos Sky Survey, Niefla Mountain",-4.40844,0.783284,0.619848
Z67,Dunboyne Castle Observatory,-6.47686,0.59732,0.799328
Z68,"Observatorio Torreaguila, Barbano",-6.5997,0.77964,0.62418
Z69,Observatorio Mazagon Huelva,-6.813,0.79823,0.60034
Z70,Ponferrada,-6.64289,0.737583,0.673113
Z71,"Observatorio Norba Caesarina, Aldea Moret",-6.39028,0.773272,0.632064
Z72,"Cademuir Observatory, Dalkey",-6.11136,0.599295,0.797856
Z73,"Observatorio Nuevos Horizontes, Camas",-6.03269,0.795365,0.604101
Z74,Amanecer de Arrakis,-5.8438,0.7961,0.60315
Z75,"Observatorio Sirius, Las Lomas",-5.5324,0.73736,0.67346
Z76,"Observatorio Carda, Villaviciosa",-5.4356,0.72675,0.6846
Z77,Osuna,-5.11042,0.797212,0.601739
Z78,"Arroyo Observatory, Arroyo Hurtado",-1.6758,0.788031,0.61369
Z79,Calar Alto TNO Survey,-2.54673,0.797556,0.601783
Z80,Northolt Branch Observatory,-0.37192,0.623054,0.779568
Z81,Observatorio Estrella de Mar,-4.2676,0.80253,0.594629
Z82,"BOOTES-2 Observatory, Algarrobo",-4.04103,0.802136,0.595174
